research,toefl,intern,greV,greQ,greA,gpa,major,univ,target_univ,admit
0,104.0,0.0,160.0,150.0,3.5,0.71,CS,3,Arizona State University,1
0,120.0,0.0,153.0,170.0,3.0,0.81,CS,2,Arizona State University,1
0,112.0,6.0,154.0,165.0,3.0,0.85,CS,4,Arizona State University,1
0,112.0,0.0,155.0,170.0,4.0,0.85,CS,3,Arizona State University,1
0,91.0,0.0,129.0,170.0,3.5,0.78,EE,3,Arizona State University,1
0,104.0,0.0,154.0,164.0,4.0,0.778,CS,5,Arizona State University,1
0,112.0,0.0,158.0,170.0,3.5,0.724,EE,3,Arizona State University,1
0,97.0,0.0,149.0,169.0,3.0,0.79,EE,3,Arizona State University,1
0,113.0,0.0,162.0,166.0,4.0,0.8380000000000001,OE,3,Arizona State University,1
0,96.0,0.0,148.0,158.0,3.0,0.7040000000000001,CS,3,Arizona State University,1
0,115.0,0.0,152.0,170.0,3.5,0.63,EE,3,Arizona State University,1
0,109.0,12.0,151.0,170.0,3.5,0.749,EE,3,Arizona State University,1
0,115.0,0.0,151.0,161.0,4.5,0.736,CS,3,Arizona State University,1
0,86.0,0.0,147.0,169.0,3.5,0.804,CS,3,Arizona State University,1
0,102.0,0.0,149.0,161.0,3.5,0.7495,CS,3,Arizona State University,1
0,97.0,0.0,143.0,170.0,4.5,0.7,CS,3,Arizona State University,1
0,113.0,0.0,157.0,170.0,3.5,0.787,EE,3,Arizona State University,1
0,100.0,0.0,149.0,170.0,3.5,0.8140000000000001,CS,5,Arizona State University,1
0,100.0,6.0,150.0,165.0,3.5,0.765,CS,3,Arizona State University,1
1,107.0,3.0,151.0,161.0,4.0,0.9349999999999999,OE,2,Arizona State University,1
0,109.0,0.0,157.0,164.0,4.0,0.725,OE,3,Arizona State University,1
0,111.0,0.0,159.0,170.0,3.5,0.8130000000000001,CS,3,Arizona State University,1
0,103.0,5.0,149.0,161.0,3.0,0.873,EE,3,Arizona State University,1
0,109.0,0.0,162.0,170.0,3.5,0.945,EE,5,Arizona State University,1
0,115.0,0.0,157.0,170.0,4.5,0.76,CS,2,Arizona State University,1
0,103.0,0.0,147.0,167.0,3.5,0.55,BA,3,Arizona State University,1
0,94.0,0.0,148.0,161.0,3.0,0.7284,CS,5,Arizona State University,1
0,93.0,0.0,148.0,163.0,4.0,0.7092,OE,2,Arizona State University,1
0,108.0,0.0,160.0,168.0,4.5,0.756,OE,5,Arizona State University,1
0,106.0,0.0,153.0,170.0,4.0,0.8300000000000001,EE,3,Arizona State University,1
0,114.0,0.0,164.0,160.0,4.5,0.8034,OE,5,Arizona State University,1
0,108.0,0.0,152.0,170.0,4.0,0.833,OE,3,Arizona State University,1
0,106.0,0.0,152.0,164.0,3.5,0.8480000000000001,OE,4,Arizona State University,1
0,108.0,0.0,153.0,170.0,3.5,0.79,EE,1,Arizona State University,1
0,109.0,0.0,159.0,162.0,3.5,0.885,EE,2,Arizona State University,1
0,98.0,0.0,143.0,158.0,3.0,0.776,OE,3,Arizona State University,1
0,111.0,0.0,160.0,170.0,4.0,0.8779999999999999,EE,3,Arizona State University,1
0,111.0,0.0,170.0,170.0,4.5,0.79,EE,3,Arizona State University,1
0,109.0,0.0,149.0,170.0,3.5,0.85,OE,3,Arizona State University,1
0,91.0,0.0,142.0,169.0,3.0,0.8300000000000001,OE,5,Arizona State University,1
0,107.0,0.0,156.0,157.0,3.5,0.8300000000000001,OE,3,Arizona State University,1
0,98.0,0.0,141.0,164.0,3.5,0.6796,CS,3,Arizona State University,1
0,100.0,0.0,151.0,170.0,3.5,0.8470000000000001,EE,2,Arizona State University,1
0,102.0,0.0,151.0,170.0,3.5,0.73,EE,3,Arizona State University,1
0,112.0,0.0,156.0,170.0,3.0,0.8320000000000001,EE,4,Arizona State University,1
0,109.0,0.0,159.0,164.0,4.0,0.6888,EE,3,Arizona State University,1
0,110.0,0.0,157.0,167.0,3.0,0.794,BA,3,Arizona State University,1
0,101.0,0.0,140.0,170.0,3.5,0.0868,CS,5,Arizona State University,1
0,99.0,0.0,149.0,163.0,3.0,0.726,EE,3,Arizona State University,1
0,106.0,0.0,150.0,165.0,3.0,0.78,CS,3,Arizona State University,1
0,109.0,0.0,148.0,167.0,3.5,0.806,EE,1,Arizona State University,1
0,100.0,0.0,160.0,170.0,3.0,0.81,EE,5,Arizona State University,1
0,115.0,0.0,137.0,170.0,3.0,0.7454999999999999,EE,1,Arizona State University,1
0,98.0,0.0,155.0,170.0,3.0,0.7030000000000001,EE,3,Arizona State University,1
0,102.0,0.0,151.0,170.0,3.5,0.72,CS,5,Arizona State University,1
0,109.0,0.0,155.0,165.0,3.0,0.701,BA,3,Arizona State University,1
0,96.0,0.0,156.0,168.0,3.0,0.901,EE,2,Arizona State University,1
0,93.0,0.0,146.0,167.0,3.5,0.855,EE,3,Arizona State University,1
0,90.0,0.0,142.0,168.0,3.0,0.8140000000000001,CS,2,Arizona State University,1
0,103.0,0.0,152.0,163.0,3.0,0.769,EE,3,Arizona State University,1
0,112.0,0.0,152.0,161.0,4.0,0.767,OE,5,Arizona State University,1
0,113.0,0.0,157.0,164.0,4.0,0.808,EE,3,Arizona State University,1
5,103.0,0.0,146.0,161.0,4.0,0.873,EE,5,Arizona State University,1
0,112.0,0.0,157.0,170.0,3.5,0.827,EE,3,Arizona State University,1
0,99.0,0.0,147.0,159.0,3.0,0.891,OE,4,Arizona State University,1
0,105.0,0.0,157.0,161.0,4.5,0.68,OE,3,Arizona State University,1
0,106.0,0.0,141.0,169.0,4.0,0.8699999999999999,CS,3,Arizona State University,1
0,96.0,0.0,140.0,170.0,3.0,0.7959999999999999,EE,4,Arizona State University,1
0,110.0,0.0,161.0,169.0,4.0,0.72,CS,1,Arizona State University,1
0,94.0,0.0,145.0,168.0,3.0,0.77,CS,3,Arizona State University,1
0,107.0,0.0,156.0,163.0,3.5,0.893,OE,3,Arizona State University,1
0,99.0,0.0,147.0,161.0,3.5,0.798,CS,3,Arizona State University,1
0,111.0,0.0,133.0,170.0,5.0,0.7922,EE,2,Arizona State University,1
0,105.0,6.0,158.0,164.0,4.0,0.764,CS,3,Arizona State University,1
0,95.0,0.0,157.0,161.0,3.5,0.967,OE,5,Arizona State University,1
0,107.0,0.0,154.0,170.0,4.0,0.7814,CS,5,Arizona State University,1
0,99.0,0.0,155.0,169.0,3.0,0.853,EE,2,Arizona State University,1
0,97.0,0.0,33.0,47.0,4.5,0.6729999999999999,CS,3,Arizona State University,1
0,110.0,0.0,160.0,167.0,4.0,0.806,EE,3,Arizona State University,1
0,103.0,0.0,155.0,161.0,3.5,0.8278,OE,5,Arizona State University,1
0,112.0,0.0,162.0,154.0,4.0,0.76,OE,5,Arizona State University,1
0,100.0,0.0,152.0,159.0,3.0,0.834,OE,3,Arizona State University,1
0,86.0,0.0,151.0,160.0,3.0,0.9099999999999999,EE,3,Arizona State University,1
0,109.0,0.0,158.0,170.0,4.5,0.84,CS,4,Arizona State University,1
0,105.0,0.0,156.0,157.0,3.0,0.732,CS,5,Arizona State University,1
0,107.0,0.0,150.0,163.0,3.0,0.868,EE,2,Arizona State University,1
0,115.0,0.0,155.0,170.0,4.5,0.85,EE,3,Arizona State University,1
0,113.0,0.0,162.0,162.0,3.5,0.8320000000000001,CS,3,Arizona State University,1
0,110.0,0.0,151.0,165.0,4.5,0.79,CS,3,Arizona State University,1
0,104.0,0.0,166.0,169.0,4.0,0.77,EE,3,Arizona State University,1
0,106.0,0.0,145.0,169.0,4.0,0.7731999999999999,EE,5,Arizona State University,1
0,93.0,0.0,147.0,164.0,3.5,0.67,CS,2,Arizona State University,1
0,113.0,0.0,163.0,170.0,3.5,0.7419,CS,2,Arizona State University,1
0,108.0,0.0,154.0,166.0,4.5,0.767,CS,3,Arizona State University,1
0,108.0,0.0,143.0,170.0,4.0,0.7567,CS,3,Arizona State University,1
0,102.0,0.0,148.0,166.0,3.0,0.9,OE,2,Arizona State University,1
0,110.0,0.0,145.0,170.0,3.5,0.73,OE,3,Arizona State University,1
0,114.0,0.0,161.0,169.0,4.0,0.69,CS,3,Arizona State University,1
0,99.0,3.0,148.0,167.0,4.0,0.923,OE,3,Arizona State University,1
0,103.0,0.0,147.0,158.0,3.0,0.8240000000000001,OE,3,Arizona State University,1
0,113.0,0.0,162.0,170.0,3.5,0.73,CS,5,Arizona State University,1
0,108.0,0.0,149.0,170.0,4.0,0.81,CS,3,Arizona State University,1
0,112.0,7.0,160.0,167.0,4.0,0.6864,CS,3,Arizona State University,1
0,110.0,0.0,157.0,170.0,4.0,0.709,SD,3,Arizona State University,1
6,99.0,12.0,150.0,160.0,4.0,0.82,OE,3,Arizona State University,1
0,101.0,0.0,150.0,161.0,3.5,0.8380000000000001,CS,2,Arizona State University,1
0,92.0,0.0,151.0,159.0,3.5,0.78,EE,2,Arizona State University,1
0,114.0,0.0,156.0,170.0,4.5,0.8,CS,3,Arizona State University,1
0,112.0,0.0,155.0,160.0,4.5,0.8039999999999999,CS,2,Arizona State University,1
0,99.0,0.0,149.0,161.0,3.0,0.952,EE,3,Arizona State University,1
0,110.0,0.0,150.0,170.0,3.5,0.7230000000000001,CS,2,Arizona State University,1
0,105.0,3.0,155.0,168.0,3.5,0.8880000000000001,CS,3,Arizona State University,1
0,92.0,0.0,148.0,160.0,3.0,0.72,CS,3,Arizona State University,1
0,109.0,0.0,158.0,170.0,4.0,0.89,EE,2,Arizona State University,1
0,7.0,0.0,149.0,165.0,3.0,0.8300000000000001,CS,3,Arizona State University,1
0,107.0,0.0,153.0,157.0,3.0,0.792,EE,3,Arizona State University,1
0,113.0,0.0,150.0,170.0,4.0,0.807,EE,3,Arizona State University,1
0,115.0,0.0,156.0,168.0,3.5,0.8640000000000001,EE,3,Arizona State University,1
0,116.0,0.0,156.0,165.0,4.0,0.87,CS,2,Arizona State University,1
0,104.0,0.0,153.0,165.0,4.0,0.858,CS,2,Arizona State University,1
0,96.0,0.0,147.0,170.0,3.0,0.7809999999999999,EE,2,Arizona State University,1
0,108.0,0.0,153.0,168.0,3.0,0.765,CS,1,Arizona State University,1
0,108.0,0.0,153.0,170.0,4.0,0.8240000000000001,CS,2,Arizona State University,1
0,108.0,0.0,156.0,170.0,4.0,0.827,EE,5,Arizona State University,1
0,103.0,0.0,148.0,161.0,3.5,0.76,CS,3,Arizona State University,1
0,110.0,0.0,157.0,164.0,3.5,0.75,CS,5,Arizona State University,1
0,80.0,0.0,140.0,159.0,2.5,0.63,EE,3,Arizona State University,1
0,107.0,0.0,155.0,160.0,3.5,0.95,CS,3,Arizona State University,1
12,111.0,6.0,155.0,168.0,3.5,0.8800000000000001,EE,5,Arizona State University,1
0,94.0,0.0,149.0,162.0,3.5,0.7,CS,3,Arizona State University,1
0,108.0,0.0,152.0,170.0,3.5,0.73,EE,3,Arizona State University,1
0,116.0,0.0,155.0,170.0,4.0,0.65,CS,3,Arizona State University,1
0,116.0,0.0,152.0,170.0,4.5,0.77,CS,1,Arizona State University,1
0,96.0,0.0,140.0,170.0,3.5,0.77,EE,3,Arizona State University,1
0,87.0,0.0,131.0,169.0,3.0,0.95,EE,3,Arizona State University,1
0,106.0,0.0,141.0,170.0,3.5,0.8130000000000001,OE,2,Arizona State University,1
0,98.0,0.0,156.0,168.0,3.0,0.81,EE,3,Arizona State University,1
0,105.0,0.0,150.0,157.0,4.0,0.735,CS,3,Arizona State University,1
0,103.0,0.0,154.0,161.0,3.0,0.85,CS,3,Arizona State University,1
0,113.0,0.0,152.0,158.0,4.0,0.8400000000000001,CS,3,Arizona State University,1
0,106.0,0.0,164.0,170.0,3.0,0.79,EE,3,Arizona State University,1
0,106.0,0.0,152.0,169.0,3.0,0.76,EE,5,Arizona State University,1
0,103.0,6.0,151.0,163.0,3.0,0.8300000000000001,CS,3,Arizona State University,1
0,104.0,0.0,131.0,170.0,3.0,0.917,EE,3,Arizona State University,1
0,102.0,0.0,143.0,170.0,3.5,0.68,CS,3,Arizona State University,1
34,106.0,4.0,160.0,163.0,3.0,0.8579000000000001,CS,4,Arizona State University,1
0,106.0,0.0,147.0,168.0,3.0,0.69,CS,3,Arizona State University,1
0,112.0,0.0,158.0,170.0,4.0,0.905,CS,3,Arizona State University,1
0,110.0,0.0,153.0,161.0,3.0,0.8332999999999999,CS,3,Arizona State University,1
0,112.0,0.0,163.0,170.0,4.5,0.72,CS,3,Arizona State University,1
0,100.0,0.0,150.0,157.0,3.0,0.858,OE,3,Arizona State University,1
0,106.0,0.0,150.0,165.0,3.5,0.76,EE,3,Arizona State University,1
0,101.0,0.0,157.0,159.0,3.0,0.7322,CS,1,Arizona State University,1
0,108.0,0.0,156.0,170.0,3.5,0.718,OE,3,Arizona State University,1
0,106.0,0.0,151.0,163.0,3.0,0.8,CS,3,Arizona State University,1
0,107.0,0.0,149.0,166.0,4.0,0.875,CS,3,Arizona State University,1
0,91.0,0.0,139.0,170.0,3.5,0.63,EE,5,Arizona State University,1
0,100.0,0.0,162.0,167.0,4.0,0.73,EE,2,Arizona State University,1
0,111.0,0.0,161.0,170.0,4.0,0.7,EE,2,Arizona State University,1
0,106.0,0.0,157.0,170.0,3.5,0.741,CS,3,Arizona State University,1
0,116.0,0.0,162.0,170.0,4.5,0.8800000000000001,CS,3,Arizona State University,1
0,108.0,0.0,31.0,44.0,4.0,0.75,BA,3,Arizona State University,1
0,91.0,0.0,150.0,162.0,3.0,0.836,OE,3,Arizona State University,1
0,118.0,0.0,164.0,170.0,5.0,0.82,EE,3,Arizona State University,1
0,110.0,0.0,158.0,170.0,4.0,0.8400000000000001,OE,2,Arizona State University,1
0,106.0,0.0,150.0,165.0,4.0,0.9099999999999999,OE,5,Arizona State University,1
0,82.0,0.0,127.0,169.0,3.0,0.9575,CS,5,Arizona State University,1
0,111.0,2.0,153.0,161.0,4.0,0.8800000000000001,EE,3,Arizona State University,1
0,112.0,0.0,159.0,168.0,4.0,0.9,EE,4,Arizona State University,1
0,110.0,5.0,153.0,163.0,3.5,0.8859999999999999,CS,3,Arizona State University,1
0,97.0,0.0,147.0,161.0,3.0,0.8019999999999999,EE,3,Arizona State University,1
0,118.0,0.0,164.0,170.0,5.0,0.66,CS,3,Arizona State University,1
0,107.0,0.0,152.0,168.0,3.5,0.71,EE,3,Arizona State University,1
0,110.0,0.0,147.0,162.0,3.0,0.8859999999999999,CS,3,Arizona State University,1
30,102.0,4.0,156.0,161.0,3.0,0.71,CS,5,Arizona State University,1
0,110.0,0.0,161.0,168.0,4.0,0.877,CS,4,Arizona State University,1
0,97.0,0.0,140.0,170.0,3.0,0.65,OE,3,Arizona State University,1
0,110.0,0.0,150.0,158.0,4.0,0.9279999999999999,CS,3,Arizona State University,1
0,108.0,12.0,157.0,168.0,3.0,0.8300000000000001,EE,5,Arizona State University,1
0,86.0,0.0,151.0,168.0,3.5,0.78,OE,3,Arizona State University,1
0,108.0,0.0,150.0,170.0,3.5,0.873,OE,3,Arizona State University,1
0,108.0,0.0,160.0,170.0,4.0,0.773,EE,3,Arizona State University,1
3,102.0,0.0,157.0,167.0,4.0,0.6900000000000001,CS,3,Arizona State University,1
0,91.0,0.0,149.0,151.0,3.5,0.035,EE,5,Arizona State University,1
0,107.0,0.0,162.0,169.0,3.5,0.81,CS,3,Arizona State University,1
0,107.0,2.0,153.0,170.0,3.0,0.76,CS,2,Arizona State University,1
0,101.0,0.0,149.0,160.0,3.0,0.79,CS,3,Arizona State University,1
0,113.0,0.0,158.0,170.0,4.0,0.6154999999999999,CS,5,Arizona State University,1
0,87.0,2.0,139.0,158.0,3.0,0.8,CS,5,Arizona State University,1
0,114.0,0.0,160.0,164.0,4.0,0.75,CS,3,Arizona State University,1
0,103.0,0.0,152.0,168.0,3.5,0.9179999999999999,OE,4,Arizona State University,1
0,118.0,0.0,163.0,170.0,6.0,0.8,CS,3,Arizona State University,1
0,102.0,0.0,148.0,163.0,3.0,0.92,EE,3,Arizona State University,1
0,107.0,0.0,150.0,158.0,3.5,0.899,EE,3,Arizona State University,1
0,107.0,0.0,132.0,170.0,3.0,0.75,EE,3,Arizona State University,1
0,110.0,0.0,148.0,153.0,3.5,0.65,EE,5,Arizona State University,1
0,113.0,8.0,156.0,167.0,4.0,0.645,OE,3,Arizona State University,1
0,103.0,0.0,141.0,163.0,4.0,0.72,CS,2,Arizona State University,1
0,95.0,0.0,146.0,167.0,3.5,0.76,EE,4,Arizona State University,1
0,103.0,0.0,150.0,166.0,3.0,0.845,CS,5,Arizona State University,1
0,113.0,0.0,159.0,170.0,4.0,0.73,EE,3,Arizona State University,1
0,104.0,0.0,156.0,170.0,3.5,0.7286,EE,3,Arizona State University,1
0,108.0,0.0,151.0,162.0,4.5,0.67,CS,5,Arizona State University,1
0,108.0,0.0,158.0,170.0,4.0,0.795,CS,3,Arizona State University,1
0,101.0,0.0,151.0,162.0,3.0,0.68,CS,3,Arizona State University,1
0,110.0,0.0,163.0,170.0,4.0,0.693,CS,3,Arizona State University,1
0,104.0,0.0,153.0,162.0,4.0,0.7286,EE,3,Arizona State University,1
0,98.0,0.0,150.0,170.0,3.5,0.77,CS,2,Arizona State University,1
0,101.0,0.0,153.0,163.0,3.5,0.7340000000000001,CS,3,Arizona State University,1
0,107.0,0.0,152.0,170.0,3.0,0.89,EE,3,Arizona State University,1
0,92.0,0.0,146.0,170.0,3.5,0.628,CS,4,Arizona State University,1
0,105.0,0.0,148.0,170.0,3.0,0.9179999999999999,CS,5,Arizona State University,1
0,103.0,2.0,161.0,167.0,3.0,0.9380000000000001,EE,3,Arizona State University,1
0,110.0,0.0,161.0,169.0,3.5,0.9099999999999999,CS,3,Arizona State University,1
0,104.0,0.0,152.0,170.0,3.0,0.67,CS,5,Arizona State University,1
0,81.0,0.0,144.0,170.0,2.5,0.78,CS,5,Arizona State University,1
0,117.0,0.0,154.0,170.0,4.5,0.79,EE,3,Arizona State University,1
0,112.0,0.0,152.0,169.0,4.0,0.68,CS,5,Arizona State University,1
0,101.0,0.0,148.0,170.0,3.5,0.828,EE,2,Arizona State University,1
0,113.0,6.0,149.0,164.0,4.0,0.77,OE,2,Arizona State University,1
0,108.0,0.0,153.0,164.0,4.0,0.75,EE,4,Arizona State University,1
0,108.0,0.0,153.0,168.0,3.5,0.874,EE,3,Arizona State University,1
0,107.0,0.0,154.0,162.0,3.5,0.8400000000000001,CS,2,Arizona State University,1
0,108.0,0.0,161.0,165.0,3.5,0.899,CS,3,Arizona State University,1
0,100.0,0.0,157.0,163.0,3.0,0.8004000000000001,EE,5,Arizona State University,1
0,114.0,0.0,149.0,160.0,4.0,0.9039999999999999,CS,3,Arizona State University,1
0,110.0,0.0,157.0,167.0,4.5,0.7110000000000001,OE,4,Arizona State University,1
0,89.0,0.0,151.0,159.0,3.0,0.7845,CS,3,Arizona State University,1
0,108.0,0.0,163.0,170.0,4.0,0.75,CS,3,Arizona State University,1
0,106.0,2.0,154.0,161.0,4.5,0.6723,CS,3,Arizona State University,1
0,108.0,0.0,149.0,163.0,3.0,0.89,CS,2,Arizona State University,1
0,97.0,0.0,155.0,170.0,3.5,0.706,EE,3,Arizona State University,1
0,107.0,0.0,146.0,163.0,3.5,0.924,EE,3,Arizona State University,1
0,114.0,0.0,151.0,170.0,4.5,0.723,CS,5,Arizona State University,1
0,112.0,0.0,157.0,162.0,4.0,0.8210000000000001,CS,3,Arizona State University,1
0,111.0,0.0,162.0,170.0,3.0,0.873,EE,5,Arizona State University,1
0,90.0,0.0,139.0,164.0,3.0,0.7444,EE,3,Arizona State University,1
0,108.0,0.0,143.0,170.0,4.0,0.831,CS,3,Arizona State University,1
0,107.0,0.0,155.0,161.0,4.0,0.77,OE,5,Arizona State University,1
0,107.0,0.0,159.0,151.0,3.0,0.737,OE,3,Arizona State University,1
0,95.0,0.0,142.0,170.0,2.5,0.869,EE,3,Arizona State University,1
0,107.0,0.0,154.0,165.0,4.0,0.7372,SS,2,Arizona State University,1
0,95.0,0.0,149.0,164.0,3.5,0.81,CS,3,Arizona State University,1
0,115.0,0.0,164.0,170.0,4.5,0.8320000000000001,EE,3,Arizona State University,1
0,107.0,0.0,150.0,162.0,3.0,0.925,EE,3,Arizona State University,1
0,99.0,0.0,150.0,162.0,3.0,0.89,CS,5,Arizona State University,1
0,98.0,0.0,145.0,160.0,3.0,0.82,OE,3,Arizona State University,1
0,102.0,0.0,152.0,170.0,3.0,0.8,EE,2,Arizona State University,1
0,108.0,0.0,168.0,170.0,3.5,0.813,EE,5,Arizona State University,1
0,99.0,0.0,147.0,168.0,3.5,0.974,CS,5,Arizona State University,1
0,101.0,2.0,151.0,160.0,3.0,0.7628,CS,3,Arizona State University,1
0,92.0,0.0,147.0,160.0,3.0,0.836,CS,3,Arizona State University,1
0,101.0,0.0,148.0,164.0,3.5,0.8039999999999999,OE,2,Arizona State University,1
0,115.0,0.0,154.0,162.0,4.0,0.954,EE,3,Arizona State University,1
0,96.0,0.0,144.0,159.0,3.0,0.746,OE,2,Arizona State University,1
0,114.0,0.0,157.0,170.0,4.0,0.875,CS,3,Arizona State University,1
0,110.0,0.0,158.0,167.0,3.0,0.873,OE,2,Arizona State University,1
0,105.0,0.0,156.0,170.0,4.0,0.6424,CS,3,Arizona State University,1
0,100.0,0.0,146.0,170.0,4.0,0.74,EE,2,Arizona State University,1
0,94.0,0.0,147.0,170.0,3.5,0.817,OE,3,Arizona State University,1
0,108.0,0.0,158.0,170.0,4.5,0.8,EE,3,Arizona State University,1
0,109.0,0.0,153.0,164.0,4.0,0.8880000000000001,EE,3,Arizona State University,1
0,99.0,0.0,151.0,162.0,4.0,0.876,EE,3,Arizona State University,1
0,88.0,0.0,134.0,168.0,3.5,0.8,CS,3,Arizona State University,1
0,109.0,0.0,150.0,165.0,3.5,0.7312000000000001,CS,3,Arizona State University,1
0,93.0,0.0,149.0,163.0,3.5,0.75,CS,3,Arizona State University,1
0,118.0,0.0,149.0,170.0,4.5,0.73,EE,3,Arizona State University,1
0,104.0,0.0,148.0,170.0,3.0,0.62,CS,5,Arizona State University,1
0,95.0,0.0,145.0,170.0,3.5,0.77,EE,3,Arizona State University,1
0,100.0,0.0,138.0,170.0,4.0,0.79,EE,2,Arizona State University,1
0,100.0,0.0,158.0,165.0,2.5,0.817,OE,3,Arizona State University,1
0,110.0,3.0,157.0,158.0,4.5,0.86,OE,5,Arizona State University,1
0,109.0,0.0,152.0,165.0,4.0,0.77,CS,3,Arizona State University,1
0,119.0,0.0,156.0,163.0,4.0,0.713,CS,3,Arizona State University,1
0,101.0,0.0,158.0,170.0,3.5,0.727,CS,4,Arizona State University,1
0,97.0,0.0,143.0,170.0,4.0,0.74,CS,3,Arizona State University,1
0,109.0,0.0,157.0,170.0,4.0,0.861,OE,2,Arizona State University,1
0,115.0,0.0,157.0,168.0,4.5,0.906,EE,2,Arizona State University,1
0,109.0,0.0,150.0,164.0,3.5,0.74,CS,3,Arizona State University,1
0,100.0,0.0,155.0,161.0,4.0,0.73,CS,3,Arizona State University,1
0,106.0,0.0,154.0,168.0,3.5,0.7886,EE,3,Arizona State University,1
0,113.0,0.0,147.0,161.0,3.5,0.931,CS,2,Arizona State University,1
0,94.0,0.0,150.0,165.0,4.0,0.777,CS,2,Arizona State University,1
0,110.0,1.0,152.0,170.0,4.0,0.8619999999999999,OE,2,Arizona State University,1
0,92.0,0.0,142.0,170.0,3.0,0.66,CS,5,Arizona State University,1
0,112.0,0.0,155.0,161.0,3.5,0.7,EE,3,Arizona State University,1
0,94.0,0.0,143.0,164.0,3.0,0.741,OE,3,Arizona State University,1
0,99.0,0.0,155.0,164.0,3.5,0.78,CS,3,Arizona State University,1
0,105.0,0.0,139.0,170.0,4.0,0.752,CS,3,Arizona State University,1
0,108.0,2.0,151.0,163.0,4.5,0.9400000000000001,EE,3,Arizona State University,1
0,102.0,0.0,157.0,167.0,3.5,0.8,OE,5,Arizona State University,1
0,115.0,0.0,160.0,170.0,5.5,0.9199999999999999,EE,4,Arizona State University,1
0,112.0,6.0,158.0,165.0,3.5,0.8300000000000001,CS,4,Arizona State University,1
0,101.0,0.0,152.0,167.0,4.0,0.876,CS,3,Arizona State University,1
0,107.0,0.0,163.0,170.0,3.5,0.78,EE,3,Arizona State University,1
0,104.0,0.0,151.0,170.0,3.0,0.73,EE,3,Arizona State University,1
0,104.0,0.0,146.0,170.0,3.5,0.943,CS,3,Arizona State University,1
0,108.0,0.0,157.0,170.0,3.5,0.75,CS,3,Arizona State University,1
0,88.0,0.0,141.0,170.0,3.0,0.08199999999999999,EE,2,Arizona State University,1
0,109.0,0.0,153.0,170.0,3.0,0.74,EE,3,Arizona State University,1
0,100.0,0.0,158.0,169.0,4.5,0.78,EE,2,Arizona State University,1
0,97.0,0.0,124.0,170.0,3.5,0.848,OE,3,Arizona State University,1
0,113.0,0.0,154.0,170.0,4.0,0.75,CS,3,Arizona State University,1
0,114.0,0.0,149.0,170.0,4.0,0.82,EE,3,Arizona State University,1
0,106.0,0.0,149.0,163.0,4.0,0.827,CS,3,Arizona State University,1
8,102.0,0.0,148.0,161.0,3.0,0.905,CS,2,Arizona State University,1
0,103.0,0.0,156.0,168.0,3.0,0.9,CS,3,Arizona State University,1
0,6.0,0.0,143.0,160.0,3.0,0.72,OE,5,Arizona State University,1
0,109.0,0.0,152.0,161.0,3.5,0.916,EE,4,Arizona State University,1
0,116.0,0.0,153.0,170.0,3.5,0.81,EE,3,Arizona State University,1
0,118.0,0.0,162.0,170.0,4.5,0.094,OE,3,Arizona State University,1
0,109.0,0.0,152.0,162.0,4.5,0.58,CS,3,Arizona State University,1
0,110.0,4.0,160.0,170.0,4.5,0.925,EE,2,Arizona State University,1
0,101.0,0.0,149.0,170.0,3.5,0.765,OE,3,Arizona State University,1
0,104.0,0.0,148.0,170.0,4.0,0.8019999999999999,EE,3,Arizona State University,1
0,108.0,0.0,152.0,168.0,4.0,0.76,CS,3,Arizona State University,1
0,110.0,0.0,157.0,162.0,4.0,0.8300000000000001,OE,4,Arizona State University,1
0,109.0,0.0,156.0,166.0,3.5,0.8300000000000001,CS,4,Arizona State University,1
24,97.0,12.0,149.0,163.0,3.5,0.71,CS,3,Arizona State University,1
0,107.0,0.0,150.0,170.0,3.0,0.7308,EE,3,Arizona State University,1
0,91.0,0.0,154.0,160.0,2.5,0.792,CS,2,Arizona State University,1
6,106.0,2.0,152.0,162.0,4.0,0.76,CS,4,Arizona State University,1
0,117.0,0.0,159.0,161.0,4.0,0.705,OE,4,Arizona State University,1
0,83.0,0.0,154.0,170.0,3.0,0.74,CS,3,Arizona State University,1
0,109.0,0.0,150.0,170.0,4.0,0.746,OE,3,Arizona State University,1
0,102.0,0.0,136.0,170.0,3.0,0.852,EE,3,Arizona State University,1
6,105.0,3.0,149.0,168.0,4.0,0.768,EE,4,Arizona State University,1
0,100.0,0.0,150.0,162.0,3.0,0.85,OE,3,Arizona State University,1
0,111.0,0.0,158.0,166.0,3.0,0.8039999999999999,EE,4,Arizona State University,1
0,105.0,0.0,155.0,165.0,4.0,0.8230000000000001,EE,5,Arizona State University,1
0,100.0,0.0,145.0,160.0,3.0,0.74,CS,3,Arizona State University,1
0,105.0,0.0,158.0,166.0,3.0,0.7709,CS,3,Arizona State University,1
42,100.0,5.0,151.0,165.0,3.5,0.7175,CS,5,Arizona State University,1
0,99.0,0.0,146.0,160.0,3.0,0.739,OE,3,Arizona State University,1
0,104.0,0.0,153.0,170.0,3.5,0.84,EE,3,Arizona State University,1
0,88.0,0.0,140.0,163.0,3.0,0.762,OE,1,Arizona State University,1
0,102.0,0.0,151.0,170.0,3.5,0.86,CS,3,Arizona State University,1
0,107.0,0.0,150.0,170.0,3.5,0.731,OE,5,Arizona State University,1
0,104.0,0.0,152.0,161.0,3.5,0.75,CS,3,Arizona State University,1
